Date_Time,Wind_speed,Wind_speed_qual,Wind_direction_from,Wind_dir_qual,Water_temp_F,Water_temp_qual,Salinity_ppt,Sal_qual,Wave_ht_ft,Wave_qual
10/3/17 9:02,,,,,,,,,4.76,good
10/3/17 9:08,15.25,good,50.42,good,75.54,good,34.67,good,,
10/3/17 9:32,,,,,,,,,4.63,good
10/3/17 10:02,,,,,,,,,5.05,good
10/3/17 10:08,16.12,good,57,good,75.61,good,34.81,good,,
10/3/17 10:32,,,,,,,,,5.02,good
10/3/17 11:02,,,,,,,,,4.86,good
10/3/17 11:08,15.44,good,58.41,good,75.6,good,34.96,good,,
10/3/17 12:02,,,,,,,,,4.63,good
10/3/17 12:08,12.35,good,59.11,good,75.61,good,34.89,good,,
10/3/17 12:32,,,,,,,,,4.76,good
10/3/17 13:02,,,,,,,,,4.76,good
10/3/17 13:08,10.73,good,53.61,good,75.56,good,34.65,good,,
10/3/17 13:32,,,,,,,,,4.72,good
10/3/17 14:08,10.18,good,55.54,good,75.54,good,34.5,good,,
10/3/17 14:32,,,,,,,,,4.56,good
10/3/17 15:02,,,,,,,,,4.63,good
10/3/17 15:08,10.14,good,64.69,good,75.6,good,34.48,good,,
10/3/17 15:32,,,,,,,,,4.82,good
10/3/17 16:02,,,,,,,,,4.82,good
10/3/17 16:08,10.36,good,69.63,good,75.61,good,34.46,good,,
10/3/17 16:32,,,,,,,,,4.95,good
10/3/17 17:02,,,,,,,,,4.72,good
10/3/17 17:08,13.75,good,66.9,good,75.56,good,34.29,good,,
10/3/17 17:32,,,,,,,,,4.72,good
10/3/17 18:02,,,,,,,,,4.76,good
10/3/17 18:08,10.73,good,72.59,good,75.56,good,34.3,good,,
10/3/17 18:32,,,,,,,,,5.02,good
10/3/17 19:02,,,,,,,,,4.79,good
10/3/17 19:08,10.71,good,66.6,good,75.49,good,34.25,good,,
10/3/17 19:32,,,,,,,,,4.92,good
10/3/17 20:02,,,,,,,,,5.02,good
10/3/17 20:08,11.99,good,72.64,good,75.4,good,34.2,good,,
10/3/17 20:32,,,,,,,,,5.09,good
10/3/17 21:02,,,,,,,,,4.72,good
10/3/17 21:08,14.38,good,71.04,good,75.31,good,34.13,good,,
10/3/17 21:32,,,,,,,,,4.69,good
10/3/17 22:02,,,,,,,,,4.69,good
10/3/17 22:08,15.26,good,71.41,good,75.29,good,34.13,good,,
10/3/17 22:32,,,,,,,,,4.53,good
10/3/17 23:02,,,,,,,,,4.46,good
10/3/17 23:08,14.06,good,63.45,good,75.24,good,34.12,good,,
10/4/17 0:02,,,,,,,,,4.66,good
10/4/17 0:08,14.38,good,53.92,good,75.22,good,34.1,good,,
10/4/17 0:32,,,,,,,,,4.53,good
10/4/17 1:02,,,,,,,,,4.56,good
10/4/17 1:08,14.76,good,54.1,good,75.18,good,34.02,good,,
10/4/17 1:32,,,,,,,,,4.66,good
10/4/17 2:02,,,,,,,,,4.72,good
10/4/17 2:08,14.44,good,52.38,good,75.15,good,34.06,good,,
10/4/17 2:32,,,,,,,,,4.66,good
10/4/17 3:02,,,,,,,,,5.05,good
10/4/17 3:08,14.03,good,48.66,good,75.07,good,34.02,good,,
10/4/17 3:32,,,,,,,,,4.95,good
10/4/17 4:02,,,,,,,,,4.76,good
10/4/17 4:08,14.17,good,50.55,good,75.02,good,34,good,,
10/4/17 4:32,,,,,,,,,4.59,good
10/4/17 5:02,,,,,,,,,4.86,good
10/4/17 5:08,14.22,good,51.25,good,75.02,good,34.04,good,,
10/4/17 5:32,,,,,,,,,4.89,good
10/4/17 6:02,,,,,,,,,4.99,good
10/4/17 6:08,13.89,good,40.58,good,75,good,34.12,good,,
10/4/17 6:32,,,,,,,,,4.95,good
10/4/17 7:02,,,,,,,,,4.69,good
10/4/17 7:08,13.94,good,43.83,good,74.95,good,34.17,good,,
10/4/17 7:32,,,,,,,,,4.69,good
10/4/17 8:02,,,,,,,,,4.69,good
10/4/17 8:08,12.91,good,37.14,good,74.91,good,34.17,good,,
10/4/17 8:32,,,,,,,,,4.46,good
10/4/17 9:02,,,,,,,,,4.43,good
10/4/17 9:08,13.4,good,37.77,good,74.89,good,34.25,good,,
10/4/17 9:32,,,,,,,,,4.3,good
10/4/17 10:02,,,,,,,,,4,good
10/4/17 10:08,12.46,good,21.97,good,74.88,good,34.29,good,,
10/4/17 10:32,,,,,,,,,4.13,good
10/4/17 11:02,,,,,,,,,3.97,good
10/4/17 11:08,11.79,good,35.97,good,74.91,good,34.23,good,,
10/4/17 11:32,,,,,,,,,3.74,good
10/4/17 12:02,,,,,,,,,3.87,good
10/4/17 12:08,12.28,good,42.73,good,75.02,good,34.29,good,,
10/4/17 12:32,,,,,,,,,3.94,good
10/4/17 13:02,,,,,,,,,4.07,good
10/4/17 13:08,11.55,good,45.49,good,75,good,34.27,good,,
10/4/17 13:32,,,,,,,,,4.17,good
10/4/17 14:02,,,,,,,,,4.04,good
10/4/17 14:08,11.72,good,49.77,good,75.09,good,34.24,good,,
10/4/17 14:32,,,,,,,,,4.56,good
10/4/17 15:02,,,,,,,,,4.46,good
10/4/17 15:08,11.9,good,53.58,good,75.07,good,34.26,good,,
10/4/17 15:32,,,,,,,,,4.27,good
10/4/17 16:02,,,,,,,,,4.33,good
10/4/17 16:08,12.46,good,52.84,good,75.07,good,34.23,good,,
10/4/17 16:32,,,,,,,,,4.23,good
10/4/17 17:02,,,,,,,,,4.43,good
10/4/17 17:08,12.55,good,56.21,good,75.09,good,34.17,good,,
10/4/17 17:32,,,,,,,,,4.27,good
10/4/17 18:02,,,,,,,,,4.49,good
10/4/17 18:08,11.1,good,58.81,good,75.09,good,34.13,good,,
10/4/17 18:32,,,,,,,,,4.2,good
10/4/17 19:02,,,,,,,,,4.46,good
10/4/17 19:08,11.94,good,61.76,good,75.06,good,34.09,good,,
10/4/17 19:32,,,,,,,,,4.43,good
10/4/17 20:08,13.03,good,70.54,good,75.04,good,34.08,good,,
10/4/17 20:32,,,,,,,,,4.2,good
10/4/17 21:02,,,,,,,,,4.23,good
10/4/17 21:08,13.51,good,75.6,good,74.98,good,34.03,good,,
10/4/17 21:32,,,,,,,,,4.27,good
10/4/17 22:02,,,,,,,,,4.33,good
10/4/17 22:08,11.79,good,72.32,good,74.97,good,33.96,good,,
10/4/17 22:32,,,,,,,,,4.23,good
10/4/17 23:02,,,,,,,,,4.2,good
10/4/17 23:08,10.85,good,66.13,good,74.95,good,33.97,good,,
10/4/17 23:32,,,,,,,,,3.97,good
10/5/17 0:02,,,,,,,,,4.04,good
10/5/17 0:08,9.23,good,53.26,good,74.95,good,33.95,good,,
10/5/17 0:32,,,,,,,,,4.1,good
10/5/17 1:02,,,,,,,,,3.97,good
10/5/17 1:08,12.27,good,24.78,good,74.91,good,33.89,good,,
10/5/17 1:32,,,,,,,,,4.04,good
10/5/17 2:08,13.53,good,26.58,good,74.91,good,33.85,good,,
10/5/17 2:32,,,,,,,,,4.07,good
10/5/17 3:02,,,,,,,,,4.17,good
10/5/17 3:08,11.47,good,43.49,good,74.91,good,33.81,good,,
10/5/17 3:32,,,,,,,,,4.1,good
10/5/17 4:02,,,,,,,,,4.33,good
10/5/17 4:08,12.4,good,42.22,good,74.91,good,33.78,good,,
10/5/17 4:32,,,,,,,,,4.2,good
10/5/17 5:02,,,,,,,,,4.2,good
10/5/17 5:08,12.8,good,46.52,good,74.93,good,33.75,good,,
10/5/17 5:32,,,,,,,,,4.53,good
10/5/17 6:02,,,,,,,,,4.2,good
10/5/17 6:08,12.26,good,65.84,good,74.95,good,33.73,good,,
10/5/17 6:32,,,,,,,,,4.17,good
10/5/17 7:02,,,,,,,,,4.36,good
10/5/17 7:08,12.85,good,72.93,good,74.95,good,33.71,good,,
10/5/17 7:32,,,,,,,,,4.13,good
10/5/17 8:02,,,,,,,,,4.04,good
10/5/17 8:08,11.93,good,83.9,good,74.95,good,33.69,good,,
10/5/17 8:32,,,,,,,,,4.1,good
10/5/17 9:02,,,,,,,,,3.97,good
10/5/17 9:08,11.75,good,62.14,good,74.95,good,33.68,good,,
10/5/17 9:32,,,,,,,,,3.84,good
10/5/17 10:02,,,,,,,,,3.81,good
10/5/17 10:08,13.28,good,45.94,good,74.98,good,33.66,good,,
10/5/17 11:02,,,,,,,,,3.64,good
10/5/17 11:08,12.45,good,55.04,good,75.06,good,33.66,good,,
10/5/17 12:02,,,,,,,,,3.74,good
10/5/17 12:08,12.92,good,61.9,good,75.13,good,33.65,good,,
10/5/17 12:32,,,,,,,,,3.67,good
10/5/17 13:02,,,,,,,,,3.77,good
10/5/17 13:08,12.28,good,68.41,good,75.2,good,33.65,good,,
10/5/17 13:32,,,,,,,,,3.87,good
10/5/17 14:02,,,,,,,,,3.9,good
10/5/17 14:08,11.77,good,65.9,good,75.24,good,33.64,good,,
10/5/17 14:32,,,,,,,,,3.94,good
10/5/17 15:02,,,,,,,,,4.13,good
10/5/17 15:08,10.58,good,71.78,good,75.36,good,33.62,good,,
10/5/17 15:32,,,,,,,,,4.2,good
10/5/17 16:02,,,,,,,,,4.1,good
10/5/17 16:08,11.18,good,78.45,good,75.42,good,33.61,good,,
10/5/17 16:32,,,,,,,,,4.13,good
10/5/17 17:02,,,,,,,,,4.23,good
10/5/17 17:08,10.85,good,78.94,good,75.47,good,33.59,good,,
10/5/17 17:32,,,,,,,,,4.43,good
10/5/17 18:08,9.76,good,76.84,good,75.45,good,33.59,good,,
10/5/17 18:32,,,,,,,,,4.36,good
10/5/17 19:02,,,,,,,,,4.17,good
10/5/17 19:08,11.47,good,86.8,good,75.45,good,33.58,good,,
10/5/17 19:32,,,,,,,,,4.2,good
10/5/17 20:02,,,,,,,,,4.07,good
10/5/17 20:08,11.17,good,81.6,good,75.43,good,33.57,good,,
10/5/17 20:32,,,,,,,,,3.87,good
10/5/17 21:02,,,,,,,,,3.94,good
10/5/17 21:08,11.94,good,85.9,good,75.42,good,33.57,good,,
10/5/17 21:32,,,,,,,,,4,good
10/5/17 22:02,,,,,,,,,3.9,good
10/5/17 22:08,9.16,good,72.76,good,75.38,good,33.57,good,,
10/5/17 22:32,,,,,,,,,3.97,good
10/5/17 23:02,,,,,,,,,3.84,good
10/5/17 23:08,10.15,good,83.6,good,75.36,good,33.58,good,,
10/5/17 23:32,,,,,,,,,3.67,good
10/6/17 0:02,,,,,,,,,3.58,good
10/6/17 0:08,9.82,good,68.75,good,75.33,good,33.58,good,,
10/6/17 1:02,,,,,,,,,3.51,good
10/6/17 1:08,10.12,good,78.27,good,75.33,good,33.58,good,,
10/6/17 1:32,,,,,,,,,3.41,good
10/6/17 2:02,,,,,,,,,3.54,good
10/6/17 2:08,6.03,good,66.46,good,75.29,good,33.58,good,,
10/6/17 2:32,,,,,,,,,3.58,good
10/6/17 3:02,,,,,,,,,3.77,good
10/6/17 3:08,6.33,good,59.77,good,75.27,good,33.58,good,,
10/6/17 3:32,,,,,,,,,3.58,good
10/6/17 4:02,,,,,,,,,3.71,good
10/6/17 4:08,8.82,good,53.4,good,75.27,good,33.57,good,,
10/6/17 4:32,,,,,,,,,3.94,good
10/6/17 5:02,,,,,,,,,4.07,good
10/6/17 5:08,11.63,good,66.93,good,75.25,good,33.56,good,,
10/6/17 5:32,,,,,,,,,4.13,good
10/6/17 6:02,,,,,,,,,4.2,good
10/6/17 6:08,10.95,good,72.88,good,75.25,good,33.56,good,,
10/6/17 6:32,,,,,,,,,4.07,good
10/6/17 7:02,,,,,,,,,4,good
10/6/17 7:08,8.4,good,67.98,good,75.24,good,33.55,good,,
10/6/17 7:32,,,,,,,,,4.17,good
10/6/17 8:02,,,,,,,,,3.9,good
10/6/17 8:08,7.85,good,60.99,good,75.24,good,33.55,good,,
10/6/17 8:32,,,,,,,,,3.77,good
10/6/17 9:02,,,,,,,,,3.9,good
10/6/17 9:08,10.65,good,45.98,good,75.25,good,33.54,good,,
10/6/17 9:32,,,,,,,,,3.9,good
10/6/17 10:02,,,,,,,,,3.74,good
10/6/17 10:08,12.08,good,66,good,75.31,good,33.54,good,,
10/6/17 10:32,,,,,,,,,3.74,good
10/6/17 11:02,,,,,,,,,3.67,good
10/6/17 11:08,11.18,good,77.73,good,75.42,good,33.54,good,,
10/6/17 11:32,,,,,,,,,3.61,good
10/6/17 12:02,,,,,,,,,3.31,good
10/6/17 12:08,10.6,good,68.43,good,75.52,good,33.54,good,,
10/6/17 12:32,,,,,,,,,3.44,good
10/6/17 13:02,,,,,,,,,3.51,good
10/6/17 13:08,10.56,good,62.89,good,75.69,good,33.54,good,,
10/6/17 13:32,,,,,,,,,3.28,good
10/6/17 14:02,,,,,,,,,3.54,good
10/6/17 14:08,10.51,good,60.88,good,75.85,good,33.54,good,,
10/6/17 14:32,,,,,,,,,3.48,good
10/6/17 15:02,,,,,,,,,3.48,good
10/6/17 15:08,10.05,good,78.72,good,75.99,good,33.53,good,,
10/6/17 15:32,,,,,,,,,3.74,good
10/6/17 16:02,,,,,,,,,3.67,good
10/6/17 16:08,8.92,good,82.8,good,76.14,good,33.52,good,,
10/6/17 16:32,,,,,,,,,3.54,good
10/6/17 17:02,,,,,,,,,3.77,good
10/6/17 17:08,8.86,good,85.9,good,76.1,good,33.49,good,,
10/6/17 17:32,,,,,,,,,3.9,good
10/6/17 18:02,,,,,,,,,3.67,good
10/6/17 18:08,9.72,good,91.1,good,75.97,good,33.47,good,,
10/6/17 18:32,,,,,,,,,3.94,good
10/6/17 19:02,,,,,,,,,3.87,good
10/6/17 19:08,9.81,good,91.8,good,75.88,good,33.46,good,,
10/6/17 19:32,,,,,,,,,3.74,good
10/6/17 20:02,,,,,,,,,3.94,good
10/6/17 20:08,11,good,86.1,good,75.79,good,33.47,good,,
10/6/17 20:32,,,,,,,,,3.9,good
10/6/17 21:02,,,,,,,,,4.04,good
10/6/17 21:08,10.99,good,93,good,75.72,good,33.47,good,,
10/6/17 21:32,,,,,,,,,3.9,good
10/6/17 22:02,,,,,,,,,3.94,good
10/6/17 22:08,5.57,good,115.1,good,75.69,good,33.48,good,,
10/6/17 22:32,,,,,,,,,3.71,good
10/6/17 23:02,,,,,,,,,3.81,good
10/6/17 23:08,11.1,good,129.7,good,75.67,good,33.49,good,,
10/6/17 23:32,,,,,,,,,4.04,good
10/7/17 0:02,,,,,,,,,3.77,good
10/7/17 0:08,10.71,good,126.8,good,75.67,good,33.5,good,,
10/7/17 0:32,,,,,,,,,3.64,good
10/7/17 1:02,,,,,,,,,3.48,good
10/7/17 1:08,8.15,good,118,good,75.65,good,33.51,good,,
10/7/17 1:32,,,,,,,,,3.64,good
10/7/17 2:02,,,,,,,,,3.74,good
10/7/17 2:08,10.74,good,132.4,good,75.65,good,33.52,good,,
10/7/17 2:32,,,,,,,,,3.51,good
10/7/17 3:02,,,,,,,,,3.48,good
10/7/17 3:08,7.7,good,160.2,good,75.63,good,33.53,good,,
10/7/17 3:32,,,,,,,,,3.74,good
10/7/17 4:02,,,,,,,,,3.61,good
10/7/17 4:08,6.12,good,102.2,good,75.61,good,33.53,good,,
10/7/17 4:32,,,,,,,,,3.97,good
10/7/17 5:02,,,,,,,,,3.74,good
10/7/17 5:08,7.75,good,100.9,good,75.56,good,33.53,good,,
10/7/17 5:32,,,,,,,,,3.94,good
10/7/17 6:08,11.79,good,82.9,good,75.54,good,33.52,good,,
10/7/17 6:32,,,,,,,,,4,good
10/7/17 7:02,,,,,,,,,4.17,good
10/7/17 7:08,6.39,good,83.9,good,75.52,good,33.51,good,,
10/7/17 7:32,,,,,,,,,3.94,good
10/7/17 8:02,,,,,,,,,3.81,good
10/7/17 8:08,8.84,good,86.2,good,75.49,good,33.52,good,,
10/7/17 8:32,,,,,,,,,4.13,good
10/7/17 9:02,,,,,,,,,4.04,good
10/7/17 9:08,8.01,good,109.7,good,75.58,good,33.53,good,,
10/7/17 9:32,,,,,,,,,4.04,good
10/7/17 10:02,,,,,,,,,4,good
10/7/17 10:08,6.98,good,129.7,good,75.72,good,33.53,good,,
10/7/17 10:32,,,,,,,,,3.81,good
10/7/17 11:08,7.56,good,141.7,good,75.94,good,33.53,good,,
10/7/17 11:32,,,,,,,,,3.81,good
10/7/17 12:02,,,,,,,,,3.71,good
10/7/17 12:08,9.39,good,150.8,good,76.03,good,33.54,good,,
10/7/17 12:32,,,,,,,,,3.64,good
10/7/17 13:02,,,,,,,,,3.84,good
10/7/17 13:08,10.14,good,148.2,good,76.17,good,33.56,good,,
10/7/17 13:32,,,,,,,,,3.84,good
10/7/17 14:02,,,,,,,,,3.77,good
10/7/17 14:08,10.92,good,147.5,good,76.28,good,33.57,good,,
10/7/17 15:02,,,,,,,,,3.9,good
10/7/17 15:08,11.92,good,155.1,good,76.3,good,33.58,good,,
10/7/17 15:32,,,,,,,,,4.1,good
10/7/17 16:02,,,,,,,,,4.23,good
10/7/17 16:08,11.14,good,151.1,good,76.33,good,33.58,good,,
10/7/17 16:32,,,,,,,,,4.4,good
10/7/17 17:02,,,,,,,,,4.3,good
10/7/17 17:08,11.24,good,154.6,good,76.39,good,33.6,good,,
10/7/17 17:32,,,,,,,,,4.46,good
10/7/17 18:02,,,,,,,,,4.53,good
10/7/17 18:08,10.53,good,150.8,good,76.42,good,33.61,good,,
10/7/17 18:32,,,,,,,,,4.49,good
10/7/17 19:02,,,,,,,,,4.53,good
10/7/17 19:08,10.41,good,152.6,good,76.33,good,33.62,good,,
10/7/17 19:32,,,,,,,,,4.59,good
10/7/17 20:02,,,,,,,,,4.63,good
10/7/17 20:08,10.71,good,162.5,good,76.35,good,32.04,good,,
10/7/17 20:32,,,,,,,,,4.59,good
10/7/17 21:02,,,,,,,,,4.43,good
10/7/17 21:08,11.66,good,159,good,76.42,good,33.68,good,,
10/7/17 21:32,,,,,,,,,4.76,good
10/7/17 22:02,,,,,,,,,4.86,good
10/7/17 22:08,11.89,good,155.1,good,76.46,good,33.69,good,,
10/7/17 22:32,,,,,,,,,4.33,good
10/7/17 23:02,,,,,,,,,4.17,good
10/7/17 23:08,12,good,164.7,good,76.35,good,33.67,good,,
10/7/17 23:32,,,,,,,,,4.23,good
10/8/17 0:02,,,,,,,,,4.04,good
10/8/17 0:08,10.87,good,163.1,good,76.1,good,33.62,good,,
10/8/17 0:32,,,,,,,,,4.27,good
10/8/17 1:02,,,,,,,,,4.07,good
10/8/17 1:08,11.79,good,171.3,good,75.94,good,33.6,good,,
10/8/17 1:32,,,,,,,,,4,good
10/8/17 2:02,,,,,,,,,4.3,good
10/8/17 2:08,12.01,good,168.7,good,75.94,good,33.62,good,,
10/8/17 2:32,,,,,,,,,3.97,good
10/8/17 3:02,,,,,,,,,3.94,good
10/8/17 3:08,11.59,good,168.7,good,75.92,good,33.63,good,,
10/8/17 3:32,,,,,,,,,3.84,good
10/8/17 4:02,,,,,,,,,4.1,good
10/8/17 4:08,11.11,good,168,good,75.88,good,33.64,good,,
10/8/17 4:32,,,,,,,,,4.1,good
10/8/17 5:02,,,,,,,,,4.04,good
10/8/17 5:08,10.43,good,160.1,good,75.87,good,33.66,good,,
10/8/17 5:32,,,,,,,,,4,good
10/8/17 6:02,,,,,,,,,4.1,good
10/8/17 6:08,11.22,good,166.5,good,75.87,good,33.66,good,,
10/8/17 6:32,,,,,,,,,4.04,good
10/8/17 7:02,,,,,,,,,4.27,good
10/8/17 7:08,9.53,good,161.5,good,75.88,good,33.68,good,,
10/8/17 7:32,,,,,,,,,4.13,good
10/8/17 8:02,,,,,,,,,3.81,good
10/8/17 8:08,9.36,good,158.8,good,75.92,good,33.7,good,,
10/8/17 8:32,,,,,,,,,4.07,good
10/8/17 9:02,,,,,,,,,4.23,good
10/8/17 9:08,10.17,good,164.5,good,75.96,good,33.72,good,,
10/8/17 9:32,,,,,,,,,4,good
10/8/17 10:02,,,,,,,,,3.87,good
10/8/17 10:08,9.79,good,160.8,good,76.05,good,33.73,good,,
10/8/17 10:32,,,,,,,,,3.9,good
10/8/17 11:02,,,,,,,,,3.94,good
10/8/17 11:32,,,,,,,,,3.77,good
10/8/17 12:02,,,,,,,,,3.58,good
10/8/17 12:08,10.71,good,169.1,good,76.32,good,33.75,good,,
10/8/17 12:32,,,,,,,,,3.38,good
10/8/17 13:02,,,,,,,,,3.25,good
10/8/17 13:08,10.92,good,160,good,76.48,good,33.77,good,,
10/8/17 14:02,,,,,,,,,3.15,good
10/8/17 14:08,11.17,good,165.5,good,76.64,good,33.78,good,,
10/8/17 14:32,,,,,,,,,3.18,good
10/8/17 15:02,,,,,,,,,3.28,good
10/8/17 15:08,11.31,good,162.3,good,76.71,good,33.78,good,,
10/8/17 15:32,,,,,,,,,3.28,good
10/8/17 16:08,10.07,good,170.8,good,76.66,good,33.8,good,,
10/8/17 17:02,,,,,,,,,3.08,good
10/8/17 17:08,9.25,good,166.5,good,76.68,good,33.81,good,,
10/8/17 17:32,,,,,,,,,3.18,good
10/8/17 18:02,,,,,,,,,3.48,good
10/8/17 18:08,9.1,good,164.8,good,76.66,good,33.82,good,,
10/8/17 18:32,,,,,,,,,3.38,good
10/8/17 19:02,,,,,,,,,3.44,good
10/8/17 19:08,9.93,good,162,good,76.64,good,33.82,good,,
10/8/17 19:32,,,,,,,,,3.35,good
10/8/17 20:02,,,,,,,,,3.51,good
10/8/17 20:08,9,good,174,good,76.62,good,33.81,good,,
10/8/17 20:32,,,,,,,,,3.38,good
10/8/17 21:02,,,,,,,,,3.58,good
10/8/17 21:08,11.11,good,158.7,good,76.62,good,33.81,good,,
10/8/17 21:32,,,,,,,,,3.41,good
10/8/17 22:02,,,,,,,,,3.61,good
10/8/17 22:08,13.73,good,155.2,good,76.62,good,33.82,good,,
10/8/17 22:32,,,,,,,,,3.67,good
10/8/17 23:02,,,,,,,,,3.67,good
10/8/17 23:08,13.05,good,164.2,good,76.62,good,33.83,good,,
10/8/17 23:32,,,,,,,,,3.71,good
10/9/17 0:02,,,,,,,,,4,good
10/9/17 0:08,13.66,good,164.5,good,76.6,good,33.84,good,,
10/9/17 0:32,,,,,,,,,3.81,good
10/9/17 1:02,,,,,,,,,4.13,good
10/9/17 1:08,14.18,good,163.7,good,76.57,good,33.85,good,,
10/9/17 1:32,,,,,,,,,4.17,good
10/9/17 2:02,,,,,,,,,3.97,good
10/9/17 2:08,13.1,good,181.1,good,76.55,good,33.87,good,,
10/9/17 2:32,,,,,,,,,4.2,good
10/9/17 3:02,,,,,,,,,4.13,good
10/9/17 3:08,11.59,good,181.4,good,76.53,good,33.89,good,,
10/9/17 3:32,,,,,,,,,4.04,good
10/9/17 4:02,,,,,,,,,4.33,good
10/9/17 4:08,10.82,good,178.9,good,76.59,good,33.92,good,,
10/9/17 4:32,,,,,,,,,4.17,good
10/9/17 5:02,,,,,,,,,3.97,good
10/9/17 5:08,10.65,good,178.5,good,76.55,good,33.94,good,,
10/9/17 5:32,,,,,,,,,4.27,good
10/9/17 6:02,,,,,,,,,4.04,good
10/9/17 6:08,11.56,good,184,good,76.59,good,33.95,good,,
10/9/17 6:32,,,,,,,,,4.13,good
10/9/17 7:02,,,,,,,,,4.04,good
10/9/17 7:08,10.36,good,175.1,good,76.6,good,33.96,good,,
10/9/17 7:32,,,,,,,,,4.13,good
10/9/17 8:02,,,,,,,,,4.33,good
10/9/17 8:08,9.74,good,177.8,good,76.62,good,33.96,good,,
10/9/17 8:32,,,,,,,,,4.13,good
10/9/17 9:02,,,,,,,,,3.9,good
10/9/17 9:08,9.55,good,176.1,good,76.66,good,33.94,good,,
10/9/17 9:32,,,,,,,,,3.9,good
10/9/17 10:02,,,,,,,,,4,good
10/9/17 10:08,8.81,good,182.1,good,76.73,good,33.89,good,,
10/9/17 10:32,,,,,,,,,3.94,good
10/9/17 11:02,,,,,,,,,4,good
10/9/17 11:08,9.91,good,185.7,good,76.68,good,33.85,good,,
10/9/17 11:32,,,,,,,,,3.87,good
10/9/17 12:02,,,,,,,,,4,good
10/9/17 12:08,9.14,good,192.1,good,76.78,good,33.82,good,,
10/9/17 12:32,,,,,,,,,3.9,good
10/9/17 13:02,,,,,,,,,3.94,good
10/9/17 13:08,9.83,good,188,good,76.89,good,33.84,good,,
10/9/17 14:02,,,,,,,,,3.84,good
10/9/17 14:08,11.36,good,187.2,good,77,good,33.86,good,,
10/9/17 14:32,,,,,,,,,3.67,good
10/9/17 15:02,,,,,,,,,3.84,good
10/9/17 15:08,10.14,good,190.7,good,77.07,good,33.89,good,,
10/9/17 15:32,,,,,,,,,3.67,good
10/9/17 16:02,,,,,,,,,3.97,good
10/9/17 16:08,10.17,good,192.8,good,77.2,good,33.9,good,,
10/9/17 16:32,,,,,,,,,3.77,good
10/9/17 17:02,,,,,,,,,3.64,good
10/9/17 17:08,8.93,good,186.5,good,77.18,good,33.92,good,,
10/9/17 17:32,,,,,,,,,3.58,good
10/9/17 18:02,,,,,,,,,3.67,good
10/9/17 18:08,9.54,good,180.3,good,77.09,good,33.93,good,,
10/9/17 18:32,,,,,,,,,3.81,good
10/9/17 19:02,,,,,,,,,3.61,good
10/9/17 19:08,11.18,good,183.6,good,77.04,good,33.93,good,,
10/9/17 19:32,,,,,,,,,3.71,good
10/9/17 20:02,,,,,,,,,3.94,good
10/9/17 20:08,11.48,good,178.8,good,76.98,good,33.91,good,,
10/9/17 20:32,,,,,,,,,4.13,good
10/9/17 21:02,,,,,,,,,3.94,good
10/9/17 21:08,10.47,good,175.9,good,76.78,good,33.85,good,,
10/9/17 21:32,,,,,,,,,4.04,good
10/9/17 22:02,,,,,,,,,3.87,good
10/9/17 22:08,9.88,good,179.3,good,76.82,good,33.84,good,,
10/9/17 22:32,,,,,,,,,3.9,good
10/9/17 23:02,,,,,,,,,4.13,good
10/9/17 23:08,11.34,good,189.5,good,76.8,good,33.85,good,,
10/9/17 23:32,,,,,,,,,3.67,good
10/10/17 0:02,,,,,,,,,3.84,good
10/10/17 0:08,10.91,good,188.4,good,76.95,good,33.99,good,,
10/10/17 0:32,,,,,,,,,3.44,good
10/10/17 1:02,,,,,,,,,3.54,good
10/10/17 1:08,9.79,good,207,good,76.89,good,34.04,good,,
10/10/17 1:32,,,,,,,,,3.48,good
10/10/17 2:02,,,,,,,,,3.31,good
10/10/17 2:08,7.44,good,226.7,good,76.78,good,34.04,good,,
10/10/17 2:32,,,,,,,,,3.38,good
10/10/17 3:02,,,,,,,,,3.18,good
10/10/17 3:08,4.13,good,204.5,good,76.89,good,34.17,good,,
10/10/17 3:32,,,,,,,,,3.12,good
10/10/17 4:02,,,,,,,,,3.25,good
10/10/17 4:08,5.74,good,203.5,good,76.98,good,34.24,good,,
10/10/17 4:32,,,,,,,,,3.08,good
10/10/17 5:02,,,,,,,,,3.18,good
10/10/17 5:08,7.37,good,191.5,good,76.86,good,34.24,good,,
10/10/17 5:32,,,,,,,,,3.12,good
10/10/17 6:02,,,,,,,,,3.02,good
10/10/17 6:08,6.84,good,188.1,good,76.8,good,34.25,good,,
10/10/17 6:32,,,,,,,,,3.22,good
10/10/17 7:02,,,,,,,,,3.31,good
10/10/17 7:08,6.21,good,197.1,good,76.68,good,34.19,good,,
10/10/17 7:32,,,,,,,,,3.28,good
10/10/17 8:02,,,,,,,,,3.38,good
10/10/17 8:08,9.56,good,192.6,good,76.69,good,34.17,good,,
10/10/17 8:32,,,,,,,,,3.28,good
10/10/17 9:02,,,,,,,,,3.31,good
10/10/17 9:08,7.63,good,191.7,good,76.71,good,34.17,good,,
10/10/17 9:32,,,,,,,,,3.31,good
10/10/17 10:02,,,,,,,,,3.18,good
10/10/17 10:08,7.66,good,187.4,good,76.8,good,34.17,good,,
10/10/17 10:32,,,,,,,,,3.28,good
10/10/17 11:08,8.3,good,184.8,good,77.04,good,34.2,good,,
10/10/17 12:02,,,,,,,,,3.18,good
10/10/17 12:08,9.56,good,171.4,good,77.16,good,34.25,good,,
